sent_id	sent_tag	sent_text	root	advmod_pres	acomp_pres	xcomp_pres
1	F	Over the last 58 years art scholars have been arguing about the authenticity of a painting that just may be the last Jackson Pollock work ever created	Over	1	0	0
2	F	In a fight that has pitted Pollock s lover against his wife the legacy of one of the great abstract expressionists and plus or minus five million dollars is at stake	is	0	0	0
3	F	The painting in question Red Black and Silver is just 24 by 20 inches and wholly unlike any other by Jackson Pollock	is	1	0	0
4	F	But it is Jackson Pollock s last painting	is	0	0	0
5	O	Perhaps	Perhaps	0	0	0
6	F	Ruth Kligman the artist s mistress who was in the car with him when he crashed to his death on Fireplace Road in Springs Long island in 1956 claimed he had painted it for her just weeks before	claimed	1	0	0
7	F	Lee Krasner the painter s widow who had returned from Europe after the crash said it was a fake	Krasner	0	0	0
8	F	Krasner died in 1984	died	0	0	0
9	F	The Pollock Krasner Authentication Board continued to nix Red Black and Silver until they disbanded in 1996	continued	0	0	1
10	F	Ruth Kligman died in 2010	died	0	0	0
11	O	forensics investigator Nicholas Petraco long time with the New York City police department and now a professor at John Jay College of Criminal Justice issued a report after examining the evidence around the painting	investigator	1	0	0
12	O	Petraco who was working for the Kligman estate pro bono declared that minutiae stuck to the canvas proved conclusively that Red Black and Silver had been painted on Pollock s property	declared	1	0	0
13	F	His interview appeared in a New York Times article by Patricia Cohen who also spoke with Francis O Connor a co editor of Pollock s four volume catalogue raisonn	appeared	1	0	0
14	O	O Connor airily described the forensics as redundant and essentially irrelevant compared to a connoisseur s eye	described	1	0	0
15	F	In the piece O Connor said that the painting was in limbo	said	0	0	0
16	F	I met with Kligman from time to time in the years before her death and was invited to her 14th Street apartment in Manhattan which had once been Franz Kline s studio	met	1	0	0
17	O	Did she show me the Pollock No	show	0	0	0
18	F	But a while later I did meet up with Rick Librizzi a veteran private dealer who knew the abstract expressionists and had worked with Warhol and who was then working with Kligman on this painting	meet	1	0	0
19	O	Wunderkind I knew I was going to see a real Pollock from the picture on her book A Love Affair he said	Wunderkind	0	0	0
20	O	I knew it was not a fake	knew	0	0	1
21	O	It s a real Pollock	s	0	0	0
22	O	But I wasn t ready for what I saw	wasn	0	0	0
23	O	When I came into the room I had to sit down	came	1	0	1
24	O	And she started to cry because people had been running her down and running her down	started	1	0	1
25	F	But she had a lot of letters	had	0	0	0
26	F	She had a letter from Leo Castelli	had	0	0	0
27	F	They all agreed it had to be a Pollock	agreed	0	0	1
28	O	It s one of the greatest paintings of the last half of the 20th century which is being denied to the culture because of sour grapes	s	0	0	0
29	O	I understand sour grapes	understand	0	0	0
30	O	I understand a woman whose husband is going out with a younger beautiful girl and she says the painting is no good	understand	0	1	0
31	O	And so on and so forth	And	1	0	0
